customer_id,spend,avg_income,age_group,city,gender,spend_ratio
ATQCUS0810,76315.0,37544.0,25-34,Hyderabad,Male,2.032681653526529
ATQCUS0811,76990.0,38026.0,25-34,Hyderabad,Male,2.0246673328775047
ATQCUS0812,70713.0,41112.0,25-34,Hyderabad,Male,1.7200087565674256
ATQCUS0813,69523.0,37274.0,25-34,Hyderabad,Male,1.8651875301818963
ATQCUS0814,70341.0,39098.0,25-34,Hyderabad,Male,1.7990945828431122
ATQCUS0815,69480.0,37853.0,25-34,Hyderabad,Male,1.8355216231210207
ATQCUS0816,69071.0,39298.0,25-34,Hyderabad,Male,1.757621252989974
ATQCUS0817,70628.0,40685.0,25-34,Hyderabad,Male,1.7359714882634878
ATQCUS0818,76124.0,41175.0,25-34,Hyderabad,Male,1.8487917425622344
ATQCUS0819,75436.0,41461.0,25-34,Hyderabad,Male,1.8194447794312727
ATQCUS0820,78725.0,38884.0,25-34,Hyderabad,Male,2.024611665466516
ATQCUS0821,90142.0,65074.0,25-34,Hyderabad,Male,1.385222976918585
ATQCUS0822,91647.0,71426.0,25-34,Hyderabad,Male,1.283104191750903
ATQCUS0823,96242.0,69137.0,25-34,Hyderabad,Male,1.3920476734599418
ATQCUS0824,102758.0,71272.0,25-34,Hyderabad,Male,1.441772365024133
ATQCUS0825,100107.0,72532.0,25-34,Hyderabad,Male,1.3801770253129653
ATQCUS0826,106644.0,70462.0,25-34,Hyderabad,Male,1.5134966364849138
ATQCUS0827,106972.0,66287.0,25-34,Hyderabad,Male,1.613770422556459
ATQCUS0828,90149.0,68707.0,25-34,Hyderabad,Male,1.312078827484827
ATQCUS0829,104271.0,72601.0,25-34,Hyderabad,Male,1.436219886778419
ATQCUS0830,89187.0,67031.0,25-34,Hyderabad,Male,1.3305336336918738
ATQCUS0831,108738.0,68901.0,25-34,Hyderabad,Male,1.5781773849436147
ATQCUS0832,105228.0,70981.0,25-34,Hyderabad,Male,1.4824812273707049
ATQCUS0833,96939.0,70288.0,25-34,Hyderabad,Male,1.3791685636239472
ATQCUS0834,108917.0,69264.0,25-34,Hyderabad,Male,1.57249075999076
ATQCUS0835,88107.0,66982.0,25-34,Hyderabad,Male,1.3153832372876295
ATQCUS0836,90501.0,66800.0,25-34,Hyderabad,Male,1.3548053892215568
ATQCUS0837,92215.0,68718.0,25-34,Hyderabad,Male,1.3419337000494775
ATQCUS0838,96958.0,66027.0,25-34,Hyderabad,Male,1.468459872476411
ATQCUS0839,100128.0,71205.0,25-34,Hyderabad,Male,1.4061933852959765
ATQCUS0840,95403.0,66478.0,25-34,Hyderabad,Male,1.4351063509732542
ATQCUS0841,100204.0,70511.0,25-34,Hyderabad,Male,1.4211115996085717
ATQCUS0842,104904.0,70425.0,25-34,Hyderabad,Male,1.4895846645367412
ATQCUS0843,92335.0,69912.0,25-34,Hyderabad,Male,1.3207317770912004
ATQCUS0844,114173.0,69362.0,25-34,Hyderabad,Male,1.6460453850811683
ATQCUS0845,109564.0,72761.0,25-34,Hyderabad,Male,1.5058066821511524
ATQCUS0846,103918.0,68634.0,25-34,Hyderabad,Male,1.5140892269137745
ATQCUS0847,108697.0,70810.0,25-34,Hyderabad,Male,1.5350515463917527
ATQCUS0848,98451.0,64499.0,25-34,Hyderabad,Male,1.5263957580737686
ATQCUS0849,87170.0,66986.0,25-34,Hyderabad,Male,1.3013166930403368
ATQCUS0850,100164.0,69103.0,25-34,Hyderabad,Male,1.4494884447853205
ATQCUS0851,111691.0,68384.0,25-34,Hyderabad,Male,1.6332914131960692
ATQCUS0852,61124.0,32271.0,25-34,Hyderabad,Male,1.8940844721266772
ATQCUS0853,75508.0,34576.0,25-34,Hyderabad,Male,2.183826931975937
ATQCUS0854,60205.0,33366.0,25-34,Hyderabad,Male,1.8043817059281904
ATQCUS0855,62946.0,32786.0,25-34,Hyderabad,Male,1.9199048374306107
ATQCUS0856,70063.0,35581.0,25-34,Hyderabad,Male,1.9691127287035215
ATQCUS0857,56482.0,35419.0,25-34,Hyderabad,Male,1.5946808210282617
ATQCUS0858,69698.0,32223.0,25-34,Hyderabad,Male,2.16298916922695
ATQCUS0859,72065.0,34632.0,25-34,Hyderabad,Male,2.0808789558789558
ATQCUS0860,64212.0,37001.0,25-34,Hyderabad,Male,1.7354125564173941
ATQCUS0861,63115.0,33617.0,25-34,Hyderabad,Male,1.8774727072612072
ATQCUS0862,66003.0,34896.0,25-34,Hyderabad,Male,1.891420220082531
ATQCUS0863,72473.0,34349.0,25-34,Hyderabad,Male,2.1099013071705146
ATQCUS0864,70823.0,37193.0,25-34,Hyderabad,Male,1.9042024036781116
ATQCUS0865,70539.0,34651.0,25-34,Hyderabad,Male,2.0356988254307233
ATQCUS0866,67560.0,34639.0,25-34,Hyderabad,Male,1.9504027252518836
ATQCUS0867,63034.0,33019.0,25-34,Hyderabad,Male,1.9090220781974014
ATQCUS0868,64300.0,34011.0,25-34,Hyderabad,Male,1.8905648172650025
ATQCUS0869,64675.0,32688.0,25-34,Hyderabad,Male,1.978554821341165
ATQCUS0870,57023.0,34651.0,25-34,Hyderabad,Male,1.6456379325271997
ATQCUS0871,69467.0,34655.0,25-34,Hyderabad,Male,2.004530370797865
ATQCUS0872,59891.0,33248.0,25-34,Hyderabad,Male,1.8013414340712224
ATQCUS0873,65255.0,52925.0,25-34,Hyderabad,Male,1.2329711856400567
ATQCUS0874,70706.0,52943.0,25-34,Hyderabad,Male,1.3355117768165763
ATQCUS0875,62152.0,51617.0,25-34,Hyderabad,Male,1.2040994246081718
ATQCUS0876,72432.0,50788.0,25-34,Hyderabad,Male,1.4261636607072536
ATQCUS0877,62860.0,51516.0,25-34,Hyderabad,Male,1.2202034319434738
ATQCUS0878,68095.0,52256.0,25-34,Hyderabad,Male,1.3031039497856705
ATQCUS0879,62854.0,51851.0,25-34,Hyderabad,Male,1.2122042004975797
ATQCUS0880,61557.0,53797.0,25-34,Hyderabad,Male,1.1442459616707252
ATQCUS0881,73246.0,55061.0,25-34,Hyderabad,Male,1.3302700641107135
ATQCUS0882,72703.0,50770.0,25-34,Hyderabad,Male,1.4320070908016544
ATQCUS0883,71808.0,54820.0,25-34,Hyderabad,Male,1.3098869025902955
ATQCUS0884,71467.0,51725.0,25-34,Hyderabad,Male,1.3816723054615756
ATQCUS0885,73967.0,53856.0,25-34,Hyderabad,Male,1.3734217171717171
ATQCUS0886,64276.0,51153.0,25-34,Hyderabad,Male,1.2565440932105645
ATQCUS0887,68168.0,53596.0,25-34,Hyderabad,Male,1.2718859616389282
ATQCUS0888,72967.0,53995.0,25-34,Hyderabad,Male,1.351365867209927
ATQCUS0889,77283.0,51552.0,25-34,Hyderabad,Male,1.499127094972067
ATQCUS0890,214851.0,65187.0,35-45,Mumbai,Male,3.295917897740347
ATQCUS0891,206252.0,64672.0,35-45,Mumbai,Male,3.189200890648194
ATQCUS0892,243208.0,64421.0,35-45,Mumbai,Male,3.7752906660871455
ATQCUS0893,214319.0,63187.0,35-45,Mumbai,Male,3.391821102441958
ATQCUS0894,228964.0,67641.0,35-45,Mumbai,Male,3.384988394612735
ATQCUS0895,218236.0,65453.0,35-45,Mumbai,Male,3.334239836218355
ATQCUS0896,227113.0,68442.0,35-45,Mumbai,Male,3.318327927296105
ATQCUS0897,215474.0,67184.0,35-45,Mumbai,Male,3.2072219576089545
ATQCUS0898,198042.0,67770.0,35-45,Mumbai,Male,2.922266489597167
ATQCUS0899,216157.0,66072.0,35-45,Mumbai,Male,3.271537111030391
ATQCUS0900,219310.0,63542.0,35-45,Mumbai,Male,3.4514179597746373
ATQCUS0901,239274.0,66800.0,35-45,Mumbai,Male,3.581946107784431
ATQCUS0902,196862.0,62750.0,35-45,Mumbai,Male,3.137243027888446
ATQCUS0903,238199.0,67141.0,35-45,Mumbai,Male,3.547742809907508
ATQCUS0904,232333.0,66601.0,35-45,Mumbai,Male,3.4884311046380687
ATQCUS0905,229210.0,67104.0,35-45,Mumbai,Male,3.415742727706247
ATQCUS0906,205646.0,66792.0,35-45,Mumbai,Male,3.0789016648700445
ATQCUS0907,232290.0,67748.0,35-45,Mumbai,Male,3.428735903642912
ATQCUS0908,221115.0,67776.0,35-45,Mumbai,Male,3.262438031161473
ATQCUS0909,185733.0,61642.0,35-45,Mumbai,Male,3.013091723175757
ATQCUS0910,237898.0,66822.0,35-45,Mumbai,Male,3.560174792732932
ATQCUS0911,224218.0,63393.0,35-45,Mumbai,Male,3.5369520294038774
ATQCUS0912,220715.0,63625.0,35-45,Mumbai,Male,3.468998035363458
ATQCUS0913,223848.0,69016.0,35-45,Mumbai,Male,3.2434218152312506
ATQCUS0914,259411.0,70107.0,35-45,Mumbai,Male,3.7002153850542743
ATQCUS0915,220452.0,69738.0,35-45,Mumbai,Male,3.161146003613525
ATQCUS0916,218008.0,63264.0,35-45,Mumbai,Male,3.4460040465351542
ATQCUS0917,201234.0,62891.0,35-45,Mumbai,Male,3.1997265109475124
ATQCUS0918,229197.0,68895.0,35-45,Mumbai,Male,3.3267581101676464
ATQCUS0919,242194.0,67773.0,35-45,Mumbai,Male,3.573606008292388
ATQCUS0920,196368.0,64903.0,35-45,Mumbai,Male,3.0255612221314885
ATQCUS0921,228963.0,65306.0,35-45,Mumbai,Male,3.5060025112547084
ATQCUS0922,246550.0,68456.0,35-45,Mumbai,Male,3.6015834988897977
ATQCUS0923,199510.0,63964.0,35-45,Mumbai,Male,3.1190982427615532
ATQCUS0924,224814.0,64299.0,35-45,Mumbai,Male,3.4963840806233377
ATQCUS0925,245465.0,65117.0,35-45,Mumbai,Male,3.7695993365787737
ATQCUS0926,202811.0,61698.0,35-45,Mumbai,Male,3.2871567960063537
ATQCUS0927,218017.0,64992.0,35-45,Mumbai,Male,3.3545205563761695
ATQCUS0928,211399.0,64610.0,35-45,Mumbai,Male,3.2719238507970902
ATQCUS0929,204319.0,65519.0,35-45,Mumbai,Male,3.1184694516094567
ATQCUS0930,235667.0,65866.0,35-45,Mumbai,Male,3.5779764977378314
ATQCUS0931,220331.0,68318.0,35-45,Mumbai,Male,3.225079773998068
ATQCUS0932,238778.0,65106.0,35-45,Mumbai,Male,3.667526802445243
ATQCUS0933,193739.0,62148.0,35-45,Mumbai,Male,3.1173810903005728
ATQCUS0934,226702.0,64679.0,35-45,Mumbai,Male,3.505032545339291
ATQCUS0935,221529.0,67230.0,35-45,Mumbai,Male,3.295091477019188
ATQCUS0936,231014.0,70197.0,35-45,Mumbai,Male,3.290938359189139
ATQCUS0937,231407.0,65894.0,35-45,Mumbai,Male,3.5118068412905576
ATQCUS0938,228746.0,65601.0,35-45,Mumbai,Male,3.4869285529184006
ATQCUS0939,231044.0,66455.0,35-45,Mumbai,Male,3.476698517793996
ATQCUS0940,224136.0,64442.0,35-45,Mumbai,Male,3.47810434188883
ATQCUS0941,231428.0,67398.0,35-45,Mumbai,Male,3.4337517433751743
ATQCUS0942,213265.0,66369.0,35-45,Mumbai,Male,3.2133224848950563
ATQCUS0943,230177.0,65630.0,35-45,Mumbai,Male,3.5071918330032
ATQCUS0944,243205.0,68962.0,35-45,Mumbai,Male,3.5266523592703227
ATQCUS0945,195694.0,64899.0,35-45,Mumbai,Male,3.015362332239326
ATQCUS0946,228628.0,65562.0,35-45,Mumbai,Male,3.487202952930051
ATQCUS0947,206494.0,65478.0,35-45,Mumbai,Male,3.1536393903295763
ATQCUS0948,208200.0,67739.0,35-45,Mumbai,Male,3.0735617591047992
ATQCUS0949,98298.0,40258.0,35-45,Mumbai,Male,2.441701028367033
ATQCUS0950,102046.0,40641.0,35-45,Mumbai,Male,2.510912625181467
ATQCUS0951,127414.0,39674.0,35-45,Mumbai,Male,3.211523919947573
ATQCUS0952,108704.0,38970.0,35-45,Mumbai,Male,2.7894277649473955
ATQCUS0953,116882.0,42165.0,35-45,Mumbai,Male,2.7720147041385035
ATQCUS0954,123995.0,41796.0,35-45,Mumbai,Male,2.966671451813571
ATQCUS0955,115126.0,42082.0,35-45,Mumbai,Male,2.735754004087258
ATQCUS0956,111492.0,40504.0,35-45,Mumbai,Male,2.752617025478965
ATQCUS0957,121067.0,43081.0,35-45,Mumbai,Male,2.8102179615143568
ATQCUS0958,109700.0,40953.0,35-45,Mumbai,Male,2.67868043855151
ATQCUS0959,129049.0,44030.0,35-45,Mumbai,Male,2.930933454462866
ATQCUS0960,111130.0,43164.0,35-45,Mumbai,Male,2.57459920303957
ATQCUS0961,121096.0,40365.0,35-45,Mumbai,Male,3.0000247739378176
ATQCUS0962,120440.0,39318.0,35-45,Mumbai,Male,3.063228038048731
ATQCUS0963,101541.0,39792.0,35-45,Mumbai,Male,2.5517943305186974
ATQCUS0964,118376.0,39856.0,35-45,Mumbai,Male,2.9700923323966277
ATQCUS0965,123588.0,40330.0,35-45,Mumbai,Male,3.0644185469873544
ATQCUS0966,123988.0,42157.0,35-45,Mumbai,Male,2.941101121996347
ATQCUS0967,123049.0,41846.0,35-45,Mumbai,Male,2.940520001911772
ATQCUS0968,111429.0,40432.0,35-45,Mumbai,Male,2.755960625247329
ATQCUS0969,108376.0,43264.0,35-45,Mumbai,Male,2.504992603550296
ATQCUS0970,118818.0,45061.0,35-45,Mumbai,Male,2.6368256363596014
ATQCUS0971,103266.0,40707.0,35-45,Mumbai,Male,2.536811850541676
ATQCUS0972,111581.0,40937.0,35-45,Mumbai,Male,2.7256760387913133
ATQCUS0973,119740.0,39586.0,35-45,Mumbai,Male,3.024806749861062
ATQCUS0974,138363.0,42441.0,35-45,Mumbai,Male,3.2601258217289883
ATQCUS0975,114662.0,43657.0,35-45,Mumbai,Male,2.6264287514029823
ATQCUS0976,104385.0,40128.0,35-45,Mumbai,Male,2.6013008373205744
ATQCUS0977,113700.0,43849.0,35-45,Mumbai,Male,2.5929895778695067
ATQCUS0978,124583.0,42892.0,35-45,Mumbai,Male,2.904574279585937
ATQCUS0979,116900.0,42560.0,35-45,Mumbai,Male,2.7467105263157894
ATQCUS0980,124086.0,42724.0,35-45,Mumbai,Male,2.9043628873700964
ATQCUS0981,113667.0,41736.0,35-45,Mumbai,Male,2.7234761357101784
ATQCUS0982,106726.0,40301.0,35-45,Mumbai,Male,2.648222128483164
ATQCUS0983,106022.0,39638.0,35-45,Mumbai,Male,2.67475654674807
ATQCUS0984,102084.0,39566.0,35-45,Mumbai,Male,2.5800940201182834
ATQCUS0985,100212.0,39349.0,35-45,Mumbai,Male,2.5467483290553763
ATQCUS0986,120667.0,42198.0,35-45,Mumbai,Male,2.859543106308356
ATQCUS0987,127034.0,42307.0,35-45,Mumbai,Male,3.0026709527974096
ATQCUS0988,118685.0,40492.0,35-45,Mumbai,Male,2.9310728045045935
ATQCUS0989,156355.0,75715.0,35-45,Mumbai,Male,2.0650465561645643
ATQCUS0990,162536.0,74623.0,35-45,Mumbai,Male,2.1780952253326724
ATQCUS0991,142458.0,73236.0,35-45,Mumbai,Male,1.9451908897263641
ATQCUS0992,150900.0,75414.0,35-45,Mumbai,Male,2.0009547298910015
ATQCUS0993,147818.0,71182.0,35-45,Mumbai,Male,2.0766204939450983
ATQCUS0994,119374.0,71233.0,35-45,Mumbai,Male,1.6758244072269874
ATQCUS0995,137791.0,70447.0,35-45,Mumbai,Male,1.9559527020313143
ATQCUS0996,176751.0,77341.0,35-45,Mumbai,Male,2.2853467113174126
ATQCUS0997,160462.0,70899.0,35-45,Mumbai,Male,2.2632477185855935
ATQCUS0998,155791.0,74158.0,35-45,Mumbai,Male,2.1007982955311633
ATQCUS0999,154834.0,70346.0,35-45,Mumbai,Male,2.2010348847127057
ATQCUS1000,155405.0,78230.0,35-45,Mumbai,Male,1.9865141250159786
ATQCUS1001,151844.0,77930.0,35-45,Mumbai,Male,1.9484665725651225
ATQCUS1002,143206.0,73251.0,35-45,Mumbai,Male,1.9550040272487748
ATQCUS1003,147756.0,75421.0,35-45,Mumbai,Male,1.9590830140146644
ATQCUS1004,143252.0,71765.0,35-45,Mumbai,Male,1.9961262453842403
ATQCUS1005,163434.0,73866.0,35-45,Mumbai,Male,2.2125741207050607
ATQCUS1006,143808.0,72881.0,35-45,Mumbai,Male,1.9731891713889766
ATQCUS1007,141664.0,71600.0,35-45,Mumbai,Male,1.9785474860335195
ATQCUS1008,181908.0,77300.0,35-45,Mumbai,Male,2.353272962483829
ATQCUS1009,169165.0,80223.0,35-45,Mumbai,Male,2.108684541839622
ATQCUS1010,130760.0,68324.0,35-45,Mumbai,Male,1.9138223757391253
ATQCUS1011,162414.0,78519.0,35-45,Mumbai,Male,2.0684675046803958
ATQCUS1012,178332.0,76638.0,35-45,Mumbai,Male,2.326939638299538
ATQCUS1013,147797.0,73604.0,35-45,Mumbai,Male,2.0080022824846475
ATQCUS1014,142371.0,69687.0,35-45,Mumbai,Male,2.0430065865943434
ATQCUS1015,158755.0,76759.0,35-45,Mumbai,Male,2.06822652718248
ATQCUS1016,151011.0,74404.0,35-45,Mumbai,Male,2.0296086231923014
ATQCUS1017,151635.0,77592.0,35-45,Mumbai,Male,1.9542607485307764
ATQCUS1018,162318.0,73574.0,35-45,Mumbai,Male,2.20618696822247
ATQCUS1019,110962.0,36428.0,35-45,Mumbai,Male,3.046063467662238
ATQCUS1020,94304.0,35503.0,35-45,Mumbai,Male,2.6562262344027263
ATQCUS1021,114870.0,37737.0,35-45,Mumbai,Male,3.043962159154146
ATQCUS1022,107858.0,37107.0,35-45,Mumbai,Male,2.9066752903764788
ATQCUS1023,97696.0,37110.0,35-45,Mumbai,Male,2.6326057666397196
ATQCUS1024,112748.0,37078.0,35-45,Mumbai,Male,3.0408328388801986
ATQCUS1025,115924.0,36946.0,35-45,Mumbai,Male,3.1376603691874627
ATQCUS1026,122593.0,38386.0,35-45,Mumbai,Male,3.193690407961236
ATQCUS1027,109161.0,38858.0,35-45,Mumbai,Male,2.8092284729013333
ATQCUS1028,111883.0,37667.0,35-45,Mumbai,Male,2.9703188467358697
ATQCUS1029,108448.0,39114.0,35-45,Mumbai,Male,2.7726133865112237
ATQCUS1030,106793.0,36870.0,35-45,Mumbai,Male,2.8964740981828045
ATQCUS1031,94268.0,36153.0,35-45,Mumbai,Male,2.607473791939811
ATQCUS1032,103753.0,36628.0,35-45,Mumbai,Male,2.832614393360271
ATQCUS1033,117236.0,39235.0,35-45,Mumbai,Male,2.9880463871543266
ATQCUS1034,106128.0,33721.0,35-45,Mumbai,Male,3.1472376264049107
ATQCUS1035,122854.0,39946.0,35-45,Mumbai,Male,3.075501927602263
ATQCUS1036,116725.0,35532.0,35-45,Mumbai,Male,3.2850669818754925
ATQCUS1037,101992.0,35995.0,35-45,Mumbai,Male,2.833504653424087
ATQCUS1038,110528.0,37602.0,35-45,Mumbai,Male,2.9394181160576567
ATQCUS1039,104347.0,36239.0,35-45,Mumbai,Male,2.8794116835453516
ATQCUS1040,107017.0,37815.0,35-45,Mumbai,Male,2.830014544492926
ATQCUS1041,94083.0,35433.0,35-45,Mumbai,Male,2.655236643806621
ATQCUS1042,102587.0,35003.0,35-45,Mumbai,Male,2.930805930920207
ATQCUS1043,103499.0,36132.0,35-45,Mumbai,Male,2.8644691686040074
ATQCUS1044,110250.0,38081.0,35-45,Mumbai,Male,2.8951445602794044
ATQCUS1045,105082.0,37132.0,35-45,Mumbai,Male,2.8299579877194874
ATQCUS1046,121678.0,38027.0,35-45,Mumbai,Male,3.1997791043206143
ATQCUS1047,97120.0,36321.0,35-45,Mumbai,Male,2.673935189009113
ATQCUS1048,112677.0,36816.0,35-45,Mumbai,Male,3.0605443285528033
ATQCUS1049,106543.0,34224.0,35-45,Mumbai,Male,3.113107760635811
ATQCUS1050,94502.0,34241.0,35-45,Mumbai,Male,2.7599077129756724
ATQCUS1051,110286.0,36685.0,35-45,Mumbai,Male,3.006296851574213
ATQCUS1052,111835.0,35430.0,35-45,Mumbai,Male,3.156505786057014
ATQCUS1053,123992.0,38631.0,35-45,Mumbai,Male,3.20965028086252
ATQCUS1054,114824.0,38474.0,35-45,Mumbai,Male,2.9844570359203617
ATQCUS1055,111771.0,35870.0,35-45,Mumbai,Male,3.116002230275997
ATQCUS1056,100402.0,52857.0,35-45,Mumbai,Male,1.8995024310876516
ATQCUS1057,101061.0,52282.0,35-45,Mumbai,Male,1.932997972533568
ATQCUS1058,116497.0,58212.0,35-45,Mumbai,Male,2.0012540369683225
ATQCUS1059,111270.0,54248.0,35-45,Mumbai,Male,2.0511355257336676
ATQCUS1060,107334.0,59180.0,35-45,Mumbai,Male,1.813687056437986
ATQCUS1061,106223.0,59703.0,35-45,Mumbai,Male,1.7791903254442825
ATQCUS1062,92501.0,52144.0,35-45,Mumbai,Male,1.7739528996624732
ATQCUS1063,103210.0,52731.0,35-45,Mumbai,Male,1.9572926741385523
ATQCUS1064,105556.0,54010.0,35-45,Mumbai,Male,1.9543788187372708
ATQCUS1065,113985.0,57090.0,35-45,Mumbai,Male,1.9965843405149764
ATQCUS1066,199495.0,69514.0,35-45,Delhi NCR,Male,2.869853554679633
ATQCUS1067,210633.0,67321.0,35-45,Delhi NCR,Male,3.128785965746201
ATQCUS1068,199819.0,69464.0,35-45,Delhi NCR,Male,2.8765835540711735
ATQCUS1069,204987.0,67891.0,35-45,Delhi NCR,Male,3.0193545536227187
ATQCUS1070,213363.0,67024.0,35-45,Delhi NCR,Male,3.1833820720935786
ATQCUS1071,213430.0,69164.0,35-45,Delhi NCR,Male,3.0858539124399975
ATQCUS1072,210305.0,69823.0,35-45,Delhi NCR,Male,3.0119731320625007
ATQCUS1073,209152.0,68238.0,35-45,Delhi NCR,Male,3.065037076115947
ATQCUS1074,210363.0,63764.0,35-45,Delhi NCR,Male,3.299087259268553
ATQCUS1075,187601.0,62738.0,35-45,Delhi NCR,Male,2.990229207179062
ATQCUS1076,209792.0,68151.0,35-45,Delhi NCR,Male,3.0783407433493273
ATQCUS1077,208501.0,65586.0,35-45,Delhi NCR,Male,3.179047357667795
ATQCUS1078,187365.0,63849.0,35-45,Delhi NCR,Male,2.93450171498379
ATQCUS1079,188068.0,70726.0,35-45,Delhi NCR,Male,2.659106976218081
ATQCUS1080,185387.0,65484.0,35-45,Delhi NCR,Male,2.831027426546943
ATQCUS1081,203693.0,64319.0,35-45,Delhi NCR,Male,3.166918018004011
ATQCUS1082,202842.0,64618.0,35-45,Delhi NCR,Male,3.139094369989786
ATQCUS1083,178598.0,66830.0,35-45,Delhi NCR,Male,2.672422564716445
ATQCUS1084,194889.0,65471.0,35-45,Delhi NCR,Male,2.9767225183669104
ATQCUS1085,190049.0,62820.0,35-45,Delhi NCR,Male,3.0252944921999365
ATQCUS1086,189487.0,68289.0,35-45,Delhi NCR,Male,2.774780711388364
ATQCUS1087,214133.0,70149.0,35-45,Delhi NCR,Male,3.052545296440434
ATQCUS1088,212341.0,68210.0,35-45,Delhi NCR,Male,3.1130479401847237
ATQCUS1089,189937.0,62930.0,35-45,Delhi NCR,Male,3.018226600985222
ATQCUS1090,190623.0,66513.0,35-45,Delhi NCR,Male,2.8659510170944027
ATQCUS1091,230810.0,68554.0,35-45,Delhi NCR,Male,3.3668349038714007
ATQCUS1092,197473.0,70385.0,35-45,Delhi NCR,Male,2.805611991191305
ATQCUS1093,186972.0,60849.0,35-45,Delhi NCR,Male,3.072720997879998
ATQCUS1094,176888.0,60801.0,35-45,Delhi NCR,Male,2.9092942550287
ATQCUS1095,185119.0,61709.0,35-45,Delhi NCR,Male,2.9998703592668816
ATQCUS1096,211189.0,68165.0,35-45,Delhi NCR,Male,3.0982028900462115
ATQCUS1097,208726.0,66362.0,35-45,Delhi NCR,Male,3.1452638558211024
ATQCUS1098,197803.0,69222.0,35-45,Delhi NCR,Male,2.857516396521337
ATQCUS1099,184332.0,65774.0,35-45,Delhi NCR,Male,2.8025055493051965
ATQCUS1100,207350.0,62938.0,35-45,Delhi NCR,Male,3.2945120594871145
ATQCUS1101,223877.0,67312.0,35-45,Delhi NCR,Male,3.325959710007131
ATQCUS1102,208711.0,63304.0,35-45,Delhi NCR,Male,3.2969638569442687
ATQCUS1103,185884.0,62471.0,35-45,Delhi NCR,Male,2.9755246434345537
ATQCUS1104,211020.0,69126.0,35-45,Delhi NCR,Male,3.0526863987501085
ATQCUS1105,193675.0,65381.0,35-45,Delhi NCR,Male,2.962252030406387
ATQCUS1106,204443.0,66973.0,35-45,Delhi NCR,Male,3.0526182192823974
ATQCUS1107,113532.0,43776.0,35-45,Delhi NCR,Male,2.5934758771929824
ATQCUS1108,108418.0,38970.0,35-45,Delhi NCR,Male,2.78208878624583
ATQCUS1109,100150.0,42937.0,35-45,Delhi NCR,Male,2.3324871323101286
ATQCUS1110,96573.0,38557.0,35-45,Delhi NCR,Male,2.5046813808128228
ATQCUS1111,113745.0,42079.0,35-45,Delhi NCR,Male,2.7031298272297346
ATQCUS1112,94825.0,39920.0,35-45,Delhi NCR,Male,2.375375751503006
ATQCUS1113,97184.0,40299.0,35-45,Delhi NCR,Male,2.4115734881758852
ATQCUS1114,109195.0,44179.0,35-45,Delhi NCR,Male,2.4716494261979673
ATQCUS1115,96796.0,41563.0,35-45,Delhi NCR,Male,2.328898298967832
ATQCUS1116,104391.0,40638.0,35-45,Delhi NCR,Male,2.5688025985530785
ATQCUS1117,97467.0,40508.0,35-45,Delhi NCR,Male,2.4061173101609556
ATQCUS1118,113635.0,44390.0,35-45,Delhi NCR,Male,2.5599234061725613
ATQCUS1119,102981.0,42280.0,35-45,Delhi NCR,Male,2.435690633869442
ATQCUS1120,113828.0,41910.0,35-45,Delhi NCR,Male,2.716010498687664
ATQCUS1121,104859.0,39540.0,35-45,Delhi NCR,Male,2.6519726858877086
ATQCUS1122,107918.0,42082.0,35-45,Delhi NCR,Male,2.564469369326553
ATQCUS1123,103645.0,41493.0,35-45,Delhi NCR,Male,2.4978912105656375
ATQCUS1124,97959.0,38912.0,35-45,Delhi NCR,Male,2.5174496299342106
ATQCUS1125,92595.0,40556.0,35-45,Delhi NCR,Male,2.2831393628562973
ATQCUS1126,103504.0,38729.0,35-45,Delhi NCR,Male,2.6725193007823593
ATQCUS1127,107792.0,43122.0,35-45,Delhi NCR,Male,2.4996985297527945
ATQCUS1128,110337.0,41825.0,35-45,Delhi NCR,Male,2.6380633592349074
ATQCUS1129,87698.0,39122.0,35-45,Delhi NCR,Male,2.2416543121517303
ATQCUS1130,107979.0,40680.0,35-45,Delhi NCR,Male,2.6543510324483774
ATQCUS1131,117087.0,39146.0,35-45,Delhi NCR,Male,2.9910335666479333
ATQCUS1132,96365.0,42018.0,35-45,Delhi NCR,Male,2.2934218668189823
ATQCUS1133,104432.0,44121.0,35-45,Delhi NCR,Male,2.3669454454794767
ATQCUS1134,114249.0,41913.0,35-45,Delhi NCR,Male,2.725860711473767
ATQCUS1135,93309.0,37369.0,35-45,Delhi NCR,Male,2.4969627231127407
ATQCUS1136,101893.0,38389.0,35-45,Delhi NCR,Male,2.6542238662116753
ATQCUS1137,100118.0,41235.0,35-45,Delhi NCR,Male,2.427985934279132
ATQCUS1138,104596.0,38734.0,35-45,Delhi NCR,Male,2.700366602984458
ATQCUS1139,104384.0,40001.0,35-45,Delhi NCR,Male,2.609534761630959
ATQCUS1140,121146.0,72245.0,35-45,Delhi NCR,Male,1.676877292546197
ATQCUS1141,134113.0,72301.0,35-45,Delhi NCR,Male,1.8549259346343758
ATQCUS1142,140065.0,71703.0,35-45,Delhi NCR,Male,1.9534050179211468
ATQCUS1143,147247.0,71966.0,35-45,Delhi NCR,Male,2.046063418836673
ATQCUS1144,133429.0,71775.0,35-45,Delhi NCR,Male,1.858989898989899
ATQCUS1145,133998.0,68296.0,35-45,Delhi NCR,Male,1.9620182733981493
ATQCUS1146,169223.0,80200.0,35-45,Delhi NCR,Male,2.11001246882793
